order_id,order_date,status,payment_method,customer_id,customer_name,segment,city,region,product_id,product_name,category,sub_category,quantity,unit_price,cost_price,discount,net_revenue,gross_profit
ORD-01098,2025-10-25,Completed,E-Wallet,CUST-0244,Rian Wibowo,Consumer,Denpasar,Bali & Nusa Tenggara,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.20,68000.00,23000.00
ORD-01160,2025-03-09,Completed,Transfer Bank,CUST-0244,Rian Wibowo,Consumer,Denpasar,Bali & Nusa Tenggara,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,1,220000.00,125000.00,0.00,220000.00,95000.00
ORD-00002,2026-05-10,Completed,Transfer Bank,CUST-0245,Indah Utami,Consumer,Bandung,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.05,90250.00,42250.00
ORD-00002,2026-05-10,Completed,Transfer Bank,CUST-0245,Indah Utami,Consumer,Bandung,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.10,315000.00,105000.00
ORD-00968,2025-08-06,Completed,E-Wallet,CUST-0245,Indah Utami,Consumer,Bandung,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,3,165000.00,90000.00,0.00,495000.00,225000.00
ORD-00968,2025-08-06,Completed,E-Wallet,CUST-0245,Indah Utami,Consumer,Bandung,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,1,250000.00,140000.00,0.10,225000.00,85000.00
ORD-00262,2025-02-03,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,5,85000.00,45000.00,0.15,361250.00,136250.00
ORD-00313,2026-01-05,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00479,2025-02-07,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.00,125000.00,57000.00
ORD-00479,2025-02-07,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,2,65000.00,32000.00,0.00,130000.00,66000.00
ORD-00479,2025-02-07,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,5,185000.00,100000.00,0.00,925000.00,425000.00
ORD-00479,2025-02-07,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,3,95000.00,48000.00,0.15,242250.00,98250.00
ORD-00643,2026-02-05,Completed,COD,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.10,166500.00,66500.00
ORD-00677,2025-10-07,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.15,106250.00,38250.00
ORD-00677,2025-10-07,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.00,95000.00,47000.00
ORD-00689,2025-02-14,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00689,2025-02-14,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00689,2025-02-14,Completed,E-Wallet,CUST-0246,Rizky Lestari,Home Office,Medan,Sumatra,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,2,75000.00,35000.00,0.20,120000.00,50000.00
ORD-00084,2026-03-02,Completed,Credit Card,CUST-0247,Ahmad Utami,Consumer,Balikpapan,Kalimantan,PROD-024,Pulpen Gel Pack 12 Pcs,Alat Tulis & Kantor,Alat Tulis,1,36000.00,18000.00,0.00,36000.00,18000.00
ORD-00202,2026-03-23,Completed,Credit Card,CUST-0247,Ahmad Utami,Consumer,Balikpapan,Kalimantan,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,5,110000.00,60000.00,0.05,522500.00,222500.00
ORD-00202,2026-03-23,Completed,Credit Card,CUST-0247,Ahmad Utami,Consumer,Balikpapan,Kalimantan,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,5,135000.00,70000.00,0.00,675000.00,325000.00
ORD-00425,2025-07-11,Completed,COD,CUST-0248,Andi Prasetyo,Home Office,Jakarta Selatan,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.20,1440000.00,90000.00
ORD-00682,2025-11-01,Completed,Transfer Bank,CUST-0248,Andi Prasetyo,Home Office,Jakarta Selatan,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,3,45000.00,20000.00,0.00,135000.00,75000.00
ORD-00682,2025-11-01,Completed,Transfer Bank,CUST-0248,Andi Prasetyo,Home Office,Jakarta Selatan,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,2,85000.00,42000.00,0.00,170000.00,86000.00
ORD-00810,2025-02-23,Completed,COD,CUST-0248,Andi Prasetyo,Home Office,Jakarta Selatan,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.10,108000.00,38000.00
ORD-01149,2026-01-06,Completed,E-Wallet,CUST-0248,Andi Prasetyo,Home Office,Jakarta Selatan,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-00512,2026-03-20,Completed,E-Wallet,CUST-0249,Nani Santoso,Home Office,Jakarta Selatan,Jawa,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.15,170000.00,50000.00
ORD-00715,2025-05-16,Completed,COD,CUST-0249,Nani Santoso,Home Office,Jakarta Selatan,Jawa,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.00,150000.00,55000.00
ORD-00060,2026-05-04,Completed,Transfer Bank,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,3,85000.00,45000.00,0.00,255000.00,120000.00
ORD-00060,2026-05-04,Completed,Transfer Bank,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,5,135000.00,70000.00,0.10,607500.00,257500.00
ORD-00060,2026-05-04,Completed,Transfer Bank,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.15,93500.00,33500.00
ORD-00148,2025-08-09,Completed,Credit Card,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.05,114000.00,44000.00
ORD-00148,2025-08-09,Completed,Credit Card,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.05,128250.00,58250.00
ORD-00148,2025-08-09,Completed,Credit Card,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,1,450000.00,280000.00,0.00,450000.00,170000.00
ORD-00663,2026-01-10,Completed,Credit Card,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.15,106250.00,38250.00
ORD-01163,2025-09-04,Completed,COD,CUST-0250,Nani Saputra,Home Office,Medan,Sumatra,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,2,45000.00,20000.00,0.05,85500.00,45500.00
ORD-00098,2025-12-02,Completed,COD,CUST-0251,Dian Utami,Consumer,Semarang,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.10,148500.00,58500.00
ORD-00420,2025-03-13,Completed,E-Wallet,CUST-0251,Dian Utami,Consumer,Semarang,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.05,266000.00,91000.00
ORD-00692,2026-02-06,Completed,Credit Card,CUST-0251,Dian Utami,Consumer,Semarang,Jawa,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,2,95000.00,48000.00,0.10,171000.00,75000.00
ORD-00003,2026-02-25,Completed,Transfer Bank,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,1,35000.00,15000.00,0.00,35000.00,20000.00
ORD-00418,2026-01-26,Completed,COD,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.05,332500.00,122500.00
ORD-00471,2026-01-12,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-009,Earphones TWS Bluetooth 5.3,Elektronik,Audio,1,250000.00,140000.00,0.05,237500.00,97500.00
ORD-00471,2026-01-12,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,5,75000.00,35000.00,0.05,356250.00,181250.00
ORD-00471,2026-01-12,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.05,118750.00,50750.00
ORD-00471,2026-01-12,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,3,65000.00,32000.00,0.05,185250.00,89250.00
ORD-00821,2026-03-22,Completed,Credit Card,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00821,2026-03-22,Completed,Credit Card,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.05,128250.00,58250.00
ORD-01078,2025-05-20,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.05,128250.00,58250.00
ORD-01078,2025-05-20,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,5,75000.00,35000.00,0.15,318750.00,143750.00
ORD-01078,2025-05-20,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-01078,2025-05-20,Completed,E-Wallet,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-01123,2026-04-22,Completed,Transfer Bank,CUST-0252,Dewi Wibowo,Consumer,Bandung,Jawa,PROD-016,Tunik Batik Modern,Pakaian,Wanita,1,175000.00,95000.00,0.00,175000.00,80000.00
ORD-00167,2026-05-03,Completed,COD,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,2,85000.00,45000.00,0.15,144500.00,54500.00
ORD-00167,2026-05-03,Completed,COD,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-00654,2025-10-16,Completed,Credit Card,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,5,35000.00,15000.00,0.00,175000.00,100000.00
ORD-00654,2025-10-16,Completed,Credit Card,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.00,85000.00,43000.00
ORD-00654,2025-10-16,Completed,Credit Card,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00654,2025-10-16,Completed,Credit Card,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,2,95000.00,50000.00,0.00,190000.00,90000.00
ORD-01082,2025-02-16,Completed,E-Wallet,CUST-0253,Rian Utami,Home Office,Bandung,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.05,61750.00,29750.00
ORD-00342,2026-03-05,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-00342,2026-03-05,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-016,Tunik Batik Modern,Pakaian,Wanita,2,175000.00,95000.00,0.00,350000.00,160000.00
ORD-00342,2026-03-05,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-013,Jaket Hoodie Fleece,Pakaian,Pria,3,220000.00,125000.00,0.00,660000.00,285000.00
ORD-00342,2026-03-05,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,3,95000.00,48000.00,0.10,256500.00,112500.00
ORD-00465,2026-04-29,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,3,280000.00,175000.00,0.05,798000.00,273000.00
ORD-00465,2026-04-29,Completed,E-Wallet,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.15,157250.00,57250.00
ORD-00518,2026-02-04,Completed,Transfer Bank,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,2,200000.00,120000.00,0.05,380000.00,140000.00
ORD-00518,2026-02-04,Completed,Transfer Bank,CUST-0254,Ahmad Pertiwi,Consumer,Medan,Sumatra,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,1,450000.00,280000.00,0.05,427500.00,147500.00
ORD-00236,2025-06-23,Completed,Credit Card,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-017,Topi Baseball Canvas,Pakaian,Aksesoris Fashion,2,50000.00,22000.00,0.20,80000.00,36000.00
ORD-00236,2025-06-23,Completed,Credit Card,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.05,71250.00,36250.00
ORD-00278,2025-11-13,Completed,Credit Card,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00410,2025-05-14,Completed,COD,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,2,125000.00,68000.00,0.00,250000.00,114000.00
ORD-00635,2026-02-25,Completed,Transfer Bank,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,1,135000.00,70000.00,0.00,135000.00,65000.00
ORD-00792,2025-02-28,Completed,E-Wallet,CUST-0255,Nani Pertiwi,Consumer,Jakarta Selatan,Jawa,PROD-002,Keyboard Mechanical RGB,Elektronik,Aksesoris Komputer,2,450000.00,280000.00,0.05,855000.00,295000.00
ORD-00217,2025-02-02,Completed,Transfer Bank,CUST-0256,Rizky Suryani,Corporate,Yogyakarta,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.05,332500.00,122500.00
ORD-00251,2025-01-14,Completed,COD,CUST-0256,Rizky Suryani,Corporate,Yogyakarta,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.00,65000.00,33000.00
ORD-00568,2025-07-17,Completed,Transfer Bank,CUST-0256,Rizky Suryani,Corporate,Yogyakarta,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-01083,2025-06-25,Cancelled,Credit Card,CUST-0256,Rizky Suryani,Corporate,Yogyakarta,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,3,95000.00,50000.00,0.00,285000.00,135000.00
ORD-00153,2025-09-30,Completed,Credit Card,CUST-0257,Rizky Aminah,Home Office,Semarang,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-00303,2025-11-05,Completed,Transfer Bank,CUST-0257,Rizky Aminah,Home Office,Semarang,Jawa,PROD-015,Blouse Wanita Casual,Pakaian,Wanita,2,135000.00,70000.00,0.00,270000.00,130000.00
ORD-00303,2025-11-05,Completed,Transfer Bank,CUST-0257,Rizky Aminah,Home Office,Semarang,Jawa,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,1,200000.00,120000.00,0.05,190000.00,70000.00
ORD-00054,2026-05-09,Completed,Credit Card,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,1,150000.00,95000.00,0.05,142500.00,47500.00
ORD-00054,2026-05-09,Completed,Credit Card,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,2,95000.00,48000.00,0.00,190000.00,94000.00
ORD-00054,2026-05-09,Completed,Credit Card,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,1,280000.00,175000.00,0.00,280000.00,105000.00
ORD-00267,2026-01-29,Completed,Transfer Bank,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.05,118750.00,50750.00
ORD-00267,2026-01-29,Completed,Transfer Bank,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.05,532000.00,182000.00
ORD-00267,2026-01-29,Completed,Transfer Bank,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00267,2026-01-29,Completed,Transfer Bank,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-001,Mouse Wireless M185,Elektronik,Aksesoris Komputer,5,150000.00,95000.00,0.00,750000.00,275000.00
ORD-01020,2026-04-27,Completed,Credit Card,CUST-0258,Maya Santoso,Corporate,Palembang,Sumatra,PROD-011,Kaos Polos Cotton Combed 30s,Pakaian,Pria,1,75000.00,35000.00,0.00,75000.00,40000.00
ORD-00346,2026-04-01,Completed,COD,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,2,350000.00,210000.00,0.05,665000.00,245000.00
ORD-00364,2025-02-01,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.00,560000.00,210000.00
ORD-00364,2025-02-01,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.00,85000.00,43000.00
ORD-00782,2026-01-11,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.00,95000.00,45000.00
ORD-00840,2025-08-23,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,3,65000.00,32000.00,0.00,195000.00,99000.00
ORD-00840,2025-08-23,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.00,125000.00,57000.00
ORD-00840,2025-08-23,Completed,E-Wallet,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,3,95000.00,50000.00,0.00,285000.00,135000.00
ORD-00960,2025-01-09,Completed,COD,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-004,Stand Laptop Aluminium,Elektronik,Aksesoris Komputer,1,120000.00,70000.00,0.00,120000.00,50000.00
ORD-01158,2026-01-21,Completed,Transfer Bank,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-006,Kabel Data Type-C Fast Charge,Elektronik,Aksesoris Mobile,3,35000.00,15000.00,0.00,105000.00,60000.00
ORD-01158,2026-01-21,Completed,Transfer Bank,CUST-0259,Bambang Aminah,Corporate,Semarang,Jawa,PROD-012,Kemeja Flanel Lengan Panjang,Pakaian,Pria,1,165000.00,90000.00,0.00,165000.00,75000.00
ORD-00132,2025-06-30,Returned,E-Wallet,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-023,Buku Catatan Hardcover A5,Alat Tulis & Kantor,Kertas & Buku,1,45000.00,20000.00,0.00,45000.00,25000.00
ORD-00132,2025-06-30,Returned,E-Wallet,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.05,80750.00,35750.00
ORD-00221,2025-02-04,Completed,Transfer Bank,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-008,Webcam Full HD 1080p,Elektronik,Aksesoris Komputer,2,280000.00,175000.00,0.00,560000.00,210000.00
ORD-00221,2025-02-04,Completed,Transfer Bank,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-014,Celana Chino Slim Fit,Pakaian,Pria,1,185000.00,100000.00,0.00,185000.00,85000.00
ORD-00574,2026-05-01,Completed,Credit Card,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,1,65000.00,32000.00,0.05,61750.00,29750.00
ORD-00574,2026-05-01,Completed,Credit Card,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-016,Tunik Batik Modern,Pakaian,Wanita,1,175000.00,95000.00,0.00,175000.00,80000.00
ORD-00574,2026-05-01,Completed,Credit Card,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.15,72250.00,27250.00
ORD-00754,2026-04-10,Completed,Credit Card,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-022,Rak Sepatu Susun Plastik,Perlengkapan Rumah,Storage,1,125000.00,68000.00,0.10,112500.00,44500.00
ORD-00925,2026-04-02,Completed,Transfer Bank,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,1,85000.00,45000.00,0.05,80750.00,35750.00
ORD-01111,2025-01-01,Returned,COD,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-01111,2025-01-01,Returned,COD,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-003,Headset Gaming Surround 7.1,Elektronik,Audio,1,350000.00,210000.00,0.20,280000.00,70000.00
ORD-01111,2025-01-01,Returned,COD,CUST-0260,Rizky Saputra,Consumer,Semarang,Jawa,PROD-019,Lampu Meja LED Belajar,Perlengkapan Rumah,Dekorasi,1,110000.00,60000.00,0.00,110000.00,50000.00
ORD-00041,2026-04-23,Completed,Credit Card,CUST-0261,Eko Kurniawan,Corporate,Denpasar,Bali & Nusa Tenggara,PROD-007,Powerbank 10000mAh Dual Port,Elektronik,Aksesoris Mobile,3,200000.00,120000.00,0.05,570000.00,210000.00
ORD-00041,2026-04-23,Completed,Credit Card,CUST-0261,Eko Kurniawan,Corporate,Denpasar,Bali & Nusa Tenggara,PROD-018,Botol Minum Tumbler 500ml,Perlengkapan Rumah,Dapur & Makan,1,95000.00,48000.00,0.00,95000.00,47000.00
ORD-00189,2025-11-27,Completed,Credit Card,CUST-0261,Eko Kurniawan,Corporate,Denpasar,Bali & Nusa Tenggara,PROD-005,Monitor 24 inch IPS 75Hz,Elektronik,Display,1,1800000.00,1350000.00,0.00,1800000.00,450000.00
ORD-00189,2025-11-27,Completed,Credit Card,CUST-0261,Eko Kurniawan,Corporate,Denpasar,Bali & Nusa Tenggara,PROD-010,USB Flashdrive 64GB,Elektronik,Storage,2,85000.00,45000.00,0.00,170000.00,80000.00
ORD-00743,2025-10-27,Completed,Credit Card,CUST-0262,Titi Saputra,Home Office,Surabaya,Jawa,PROD-025,Desk Mat Deskpad Leather,Alat Tulis & Kantor,Aksesoris Meja,1,95000.00,50000.00,0.05,90250.00,40250.00
ORD-00798,2025-03-18,Completed,Transfer Bank,CUST-0262,Titi Saputra,Home Office,Surabaya,Jawa,PROD-021,Bantal Leher Memory Foam,Perlengkapan Rumah,Kebutuhan Harian,1,85000.00,42000.00,0.00,85000.00,43000.00
ORD-00798,2025-03-18,Completed,Transfer Bank,CUST-0262,Titi Saputra,Home Office,Surabaya,Jawa,PROD-020,Organizer Meja Acrylic,Perlengkapan Rumah,Storage,2,65000.00,32000.00,0.00,130000.00,66000.00
